"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1952/1953",1953,2456,2313.5,125.834522416863,4.89393861456071
"1953/1954",1954,2617,2571.5,133.23585937939,5.08896219510726
"1954/1955",1955,2236,2106.5,128.977641442454,4.76028295717079
"1955/1956",1956,2338,2286,122.411013836852,3.81518775285462
"1956/1957",1957,2613,2757.5,139.750138508089,6.27790084777769
"1957/1958",1958,2742,2715.5,139.744713512439,4.69464616618506
"1958/1959",1959,2833,2607,138.08938905126,6.36476405338331
"1959/1960",1960,2592,2665.5,137.467016066982,5.74115015112056
"1960/1961",1961,2367,2485,130.390245125224,6.9725942284765
"1961/1962",1962,2486,2147,120.888133812063,5.33226407646149
"1962/1963",1963,1630,1965.5,108.651240084066,2.76153300184634
"1963/1964",1964,2537,2491,127.988931417752,4.61218304020471
"1964/1965",1965,2689,2585.5,134.71192752196,5.03122634734115
"1965/1966",1966,2553,2579,134.910776211969,6.0719102863442
"1966/1967",1967,2688,2717.5,134.188194557591,6.19448103832151
"1967/1968",1968,2409,2056.5,115.78056239778,5.66300461296115
"1968/1969",1969,2140,2137.5,118.756416548984,4.6017923946756
"1969/1970",1970,2404,2263.5,123.73249145386,3.91033014598004
"1970/1971",1971,2776,2607,134.26117483971,5.32224049177987
"1971/1972",1972,2728,2669,135.187509683662,5.81992949208271
"1972/1973",1973,2960,2558,135.807379085273,4.6140093755346
"1973/1974",1974,3319,3468.5,150.176909238783,6.28733480983097
"1974/1975",1975,3341,3210.5,145.781295593728,6.25009424462563
"1975/1976",1976,2676,2568,125.071240920487,5.01976519071895
"1976/1977",1977,2615,2726.5,138.180253685479,5.95502349650399
"1977/1978",1978,2550,2623.5,133.61889326115,5.79768859436033
"1978/1979",1979,2597,2524.5,132.613705422128,4.39063673901793
"1979/1980",1980,2669,2728.5,137.050110864878,5.903145452664
"1980/1981",1981,2059,2012.5,120.471703122835,5.19058955132627
"1981/1982",1982,2618,2778.5,137.660686584525,4.51436315134677
"1982/1983",1983,2286,2407,130.939062124284,6.48245272999805
"1983/1984",1984,3007,2606,134.862095202454,4.9826994638479
"1984/1985",1985,2084,2070,119.157328881219,4.53219333962748
"1985/1986",1986,2501,2531,127.645388955734,4.32134428773655
"1986/1987",1987,2162,2334.5,126.180089563039,4.8173820124983
"1987/1988",1988,2883,3049,143.122612457248,6.36507032496828
"1988/1989",1989,2585,2769.5,136.964305149713,6.9059197016649
"1989/1990",1990,2642,2893,137.629736864387,7.21983478898798
"1990/1991",1991,2357,2401.5,130.135489905199,5.7890093492713
"1991/1992",1992,3114,3055,140.61719053046,5.77960085448647
"1992/1993",1993,2359,2461,129.038989966526,6.09252349343063
"1993/1994",1994,2481,3062,144.129593924952,6.12158009655475
"1994/1995",1995,2464,2340,125.558163198649,7.03410366106392
"1995/1996",1996,2116,1919.5,114.869124595354,4.66232388415439
"1996/1997",1997,2665,2624,135.24796379216,5.49733482748885
"1997/1998",1998,2214,2681.5,136.062612051284,6.67610838604687
"1998/1999",1999,2640,2811.5,137.493034985094,6.00995274055925
"1999/2000",2000,2601,3038.5,141.453249197595,6.72640834506076
"2000/2001",2001,2412,2457,132.265970700574,6.77648574229383
"2001/2002",2002,2206,3007.5,140.632361547546,6.84509423132634
"2002/2003",2003,2561,2487.5,131.443454013868,6.29799518695119
"2003/2004",2004,2445,2421.5,132.33718728482,6.08377925144342
"2004/2005",2005,2123,2152,123.946166986085,5.90346689388279
