"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1986/1987",1987,2131,1884.5,119.411287820911,2.31127357794815
"1987/1988",1988,2126,1727,130.681917706486,4.13556333254813
"1988/1989",1989,2338,2318,136.108943709634,4.96693389594801
"1989/1990",1990,2301,2068,127.912499831314,4.66933956297712
"1990/1991",1991,2148,1814,120.967008741414,3.32450468737614
"1991/1992",1992,2466,2247,129.216728950408,3.70384972717421
"1992/1993",1993,1990,1806,121.247913719133,3.7606131681944
"1993/1994",1994,2653,2534,136.846103825619,4.24087259142203
"1994/1995",1995,2057,1697,116.933912092348,4.35964617367289
"1995/1996",1996,1781,1683,112.735516165109,3.00800467230502
"1996/1997",1997,2454,2024.5,129.996293251159,3.96514146550963
"1997/1998",1998,2067,1943,125.619451298545,4.67327824213437
"1998/1999",1999,1954,1859.5,124.179804850443,3.53346694685642
"1999/2000",2000,2229,2283.5,128.821102033378,3.8534506627975
"2000/2001",2001,2161,2024.5,122.144712138932,5.34462256675129
"2001/2002",2002,2552,2545.5,136.721271088575,4.62188673384909
"2002/2003",2003,2260,1985,128.653645069916,4.26745277950716
"2003/2004",2004,2011,1755,122.675152968018,3.7970422133541
"2004/2005",2005,1753,1744.5,115.798171109365,4.11594334893139
"2005/2006",2006,1945,1869.5,123.312696276702,3.05301884438772
"2006/2007",2007,2588,2386.5,130.034446053453,7.04492913252006
"2007/2008",2008,2525,2406.5,135.590437290018,4.67312200597877
"2008/2009",2009,2236,2159.5,126.406502378669,4.6597405065879
"2009/2010",2010,1946,2030,115.441631602558,4.05337259561298
"2010/2011",2011,2134,2026,124.269787942194,4.5016037176697
"2011/2012",2012,2152,2192.5,127.776346536271,4.43922529759174
"2012/2013",2013,2297,2067.5,126.216205671824,4.08964617970786
"1950/1951",1951,2771,2456.5,141.593627332321,3.13387497465592
"1951/1952",1952,1791,1622,113.455034294288,3.45762907540067
"1952/1953",1953,1964,1890.5,112.455535794138,2.94709903543446
"1953/1954",1954,2375,2283.5,126.236424451937,2.38014150093714
"1954/1955",1955,2308,2024.5,129.218659600127,3.03983488241826
"1955/1956",1956,2174,1876.5,114.059354699043,1.95446009491461
"1956/1957",1957,2492,2556.5,135.848023446484,3.63379713329311
"1957/1958",1958,2494,2181.5,126.386187428689,2.6431367780776
"1958/1959",1959,2599,2403.5,135.683992100274,4.53615560368986
"1959/1960",1960,2497,2350,128.709159604069,3.26438964310019
"1960/1961",1961,1988,2042,122.439633204386,4.55518862213237
"1961/1962",1962,1843,1691.5,112.929453505785,3.01535375088998
"1962/1963",1963,1907,1955.5,115.70898267147,1.28915095928494
"1963/1964",1964,2391,2326,125.834033558135,2.91110326602023
"1964/1965",1965,2087,1817.5,118.446716601984,2.67077828689373
"1965/1966",1966,1992,1788,118.441306126115,3.72214618792213
"1966/1967",1967,2240,2016.5,126.001923339577,3.67417449088117
"1967/1968",1968,1897,1775.5,114.948250403886,3.96927225645282
"1968/1969",1969,1989,1696.5,106.393750278179,2.72766507807504
"1969/1970",1970,2202,1853.5,122.368462369048,2.31634433255179
"1970/1971",1971,2340,2073.5,127.965763568346,3.19825469019805
"1971/1972",1972,2469,2342.5,122.528593145051,3.8746478454223
"1972/1973",1973,2324,1885.5,129.100931794077,2.41533017939589
"1973/1974",1974,3207,2712.5,144.778395244814,3.86165090178509
"1974/1975",1975,2826,2461,138.119337427704,3.56205185187787
"1975/1976",1976,2112,1897,120.997579728604,2.94427227936335
"1976/1977",1977,2331,2033,130.794526613312,3.94240561696121
"1977/1978",1978,2255,1926.5,124.050897975463,3.24533016084395
"1978/1979",1979,2692,2281.5,131.032709971565,2.33997640749527
"1979/1980",1980,2346,1941.5,124.2004343561,3.21910795397147
"1980/1981",1981,1771,1700.5,116.923408632327,2.2696226354829
"1981/1982",1982,2386,2245,131.640427199563,2.50124998879619
"1982/1983",1983,2249,2001.5,125.208279545117,4.24528296868194
"1983/1984",1984,2316,1968.5,126.247577426352,2.30178403081329
"1984/1985",1985,2296,1848,118.484717532812,2.85488205636359
"1985/1986",1986,1975,1774.5,119.851511347595,2.31242923829968
"1986/1987",1987,2243,2120.5,124.097960365696,2.31127357794815
"1987/1988",1988,2348,1968,132.97109536867,4.13556333254813
"1988/1989",1989,2345,2436.5,137.681713418099,4.96693389594801
"1989/1990",1990,2394,2282.5,128.26235112896,4.66933956297712
"1990/1991",1991,2337,2088,127.585387376488,3.32450468737614
"1991/1992",1992,2580,2517,134.964152484086,3.70384972717421
"1992/1993",1993,2157,1964.5,123.836278918476,3.7606131681944
"1993/1994",1994,2702,2720.5,138.041860761435,4.24087259142203
"1994/1995",1995,2295,1895,121.215314424537,4.35964617367289
"1995/1996",1996,1970,1848,120.734202805722,3.00800467230502
"1996/1997",1997,2734,2368.5,134.347229472474,3.96514146550963
"1997/1998",1998,2210,2124,131.047469405926,4.67327824213437
"1998/1999",1999,2050,1995.5,129.540318385862,3.53346694685642
"1999/2000",2000,2188,2385,130.945254872213,3.8534506627975
"2000/2001",2001,2331,2160.5,125.364723494728,5.34462256675129
"2001/2002",2002,2517,2697,139.197307304918,4.62188673384909
"2002/2003",2003,2407,2211,129.439252248084,4.26745277950716
"2003/2004",2004,2182,1939.5,123.725108798869,3.7970422133541
"2004/2005",2005,1801,1824,122.493762235165,4.11594334893139
"2005/2006",2006,2014,1975,125.337529262144,3.05301884438772
"2006/2007",2007,2672,2579,132.343610769078,7.04492913252006
"2007/2008",2008,2539,2646,139.456146131443,4.67312200597877
"2008/2009",2009,2312,2301.5,128.15937069757,4.6597405065879
"2009/2010",2010,1943,2127,121.291855743313,4.05337259561298
"2010/2011",2011,2259,2162.5,127.317410120063,4.5016037176697
"2011/2012",2012,2126,2286.5,129.444286450835,4.43922529759174
"2012/2013",2013,2392,2270,130.33034011643,4.08964617970786
