"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1952/1953",1953,2042,1926,115.162615310308,4.67521220435529
"1953/1954",1954,2304,2321.5,123.839711003903,3.50297166451917
"1954/1955",1955,2239,1982.5,120.211150132557,4.26771221346362
"1955/1956",1956,2152,1787,110.176942163091,3.4675821268214
"1956/1957",1957,2267,2419,131.500445930489,5.0269338946069
"1957/1958",1958,2471,2465.5,132.24376307688,5.0012263480117
"1958/1959",1959,2574,2461,134.50208761733,6.57830178445943
"1959/1960",1960,2273,2443.5,133.41605268484,5.45633795091384
"1960/1961",1961,2076,2119.5,120.258096514893,7.13372630034661
"1961/1962",1962,2136,1852,112.169841361865,4.93877351921895
"1962/1963",1963,1650,1667,105.255799507727,3.08462261726623
"1963/1964",1964,2170,2172,126.601134120692,3.94497648234798
"1964/1965",1965,2380,2112.5,131.193165813676,4.93556597212083
"1965/1966",1966,2261,1979,121.045963061833,5.73259425619266
"1966/1967",1967,2326,2154.5,124.509424717548,6.16165085037608
"1967/1968",1968,1884,1768,116.568268925923,5.98776986391804
"1968/1969",1969,2107,1683.5,107.839458463241,4.2136556108983
"1969/1970",1970,2188,1978,126.13177848181,4.44389145480873
"1970/1971",1971,2254,2262,128.414597913815,5.29766502063106
"1971/1972",1972,2270,2449.5,129.740913792627,5.90072761234246
"1972/1973",1973,2538,2202.5,135.105852982744,5.01912729100781
"1973/1974",1974,3130,2946,145.67691765149,6.15969330325002
"1974/1975",1975,2728,2623,140.79361127921,6.03695745693678
"1975/1976",1976,2184,2101,124.612523734615,4.95579805599849
"1976/1977",1977,2309,2210,125.838164077644,6.48349046582391
"1977/1978",1978,2437,2182.5,130.520459085671,5.30919803924121
"1978/1979",1979,2602,2626,133.677765510235,4.51007069861253
"1979/1980",1980,2595,2273.5,129.929439785439,5.19237082066373
"1980/1981",1981,2021,1961.5,125.16939720213,5.30908011471554
"1981/1982",1982,2414,2530.5,131.535407680084,4.69478767561586
"1982/1983",1983,2225,2288.5,126.025831759908,6.92952819170325
"1983/1984",1984,2520,2198,127.699024321166,5.07124406280774
"1984/1985",1985,2342,2136,119.823259622122,4.59731126270029
"1985/1986",1986,2068,1828,117.576730211929,4.76021220245539
"1986/1987",1987,2198,2287.5,123.649008426507,4.20797164876119
"1987/1988",1988,2787,2547.5,140.394333908287,6.39429567642772
"1988/1989",1989,2119,2340.5,131.775334552834,6.75785366723859
"1989/1990",1990,2335,2504.5,131.99750047454,7.21962252484178
"1990/1991",1991,2471,2341,130.318295036439,5.51478765728743
"1991/1992",1992,2703,2775.5,137.600997469178,6.10333324161669
"1992/1993",1993,2194,2036.5,120.606919944122,5.75365557647662
"1993/1994",1994,2435,2828,139.277549819968,6.73686310167003
"1994/1995",1995,2450,2169.5,122.983461936234,6.72540083777528
"1995/1996",1996,1810,1631.5,109.699192872994,4.21316896461633
"1996/1997",1997,2598,2297.5,130.818895722068,5.68627350251102
"1997/1998",1998,2012,2089,124.769691611059,6.82882064678443
"1998/1999",1999,2139,2184.5,128.940416594839,5.97853764692181
"1999/2000",2000,2143,2169.5,121.726933960885,6.65772290058661
"2000/2001",2001,2159,2092.5,123.924719496251,7.65146213783092
"2001/2002",2002,2217,2599,133.495832824455,6.49870272963483
"2002/2003",2003,2324,2281,126.52754276676,5.54490558114254
"2003/2004",2004,2203,2036,119.567898388497,5.648474096854
"2004/2005",2005,1916,1864,119.923450466326,5.6906602948658
"2005/2006",2006,2018,1941,120.310515614271,5.03351408313907
"2006/2007",2007,2565,2759.5,129.309017442092,8.73476400040969
"2007/2008",2008,2468,2737,135.875075847128,6.4312205582315
"2008/2009",2009,2392,2322.5,120.884137452511,6.77922159128928
"2009/2010",2010,1818,2015.5,120.401302196986,5.88962255456959
"2010/2011",2011,2171,1985,122.484565808601,5.7757310476813
"2011/2012",2012,2192,2400.5,130.246489785779,5.91063371540742
"2012/2013",2013,2362,2268.5,124.40241413069,5.76537727432782
"1950/1951",1951,2924,2806,141.565258912568,5.33154159220091
"1951/1952",1952,2348,1841,118.333940702384,5.20802809730907
"1952/1953",1953,2147,2029.5,118.46156029818,4.67521220435529
"1953/1954",1954,2225,2458.5,128.640342010597,3.50297166451917
