"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1997/1998",1998,2218,1932,119.602853463258,6.62735845419174
"1998/1999",1999,2063,1791,119.685855433041,5.06294811180055
"1999/2000",2000,2355,2069,127.958077198094,5.63161970419206
"2000/2001",2001,1957,1661,114.764560335543,6.75214618725157
"2001/2002",2002,2862,2571.5,139.7317180219,6.64808958580384
"2002/2003",2003,2158,2037.5,125.444938826394,6.19063676584002
"2003/2004",2004,1799,1688.5,119.967636145917,5.95901406307141
"2004/2005",2005,1519,1746.5,104.271921479974,5.8019103594344
"2005/2006",2006,1819,1814.5,119.990523099774,5.18834905239384
"2006/2007",2007,2260,1890,127.217637576466,8.9792451940758
"2007/2008",2008,2310,1956.5,131.419782056113,5.8988027968116
"2008/2009",2009,1886,1669.5,116.43875323602,5.53216979942583
"2009/2010",2010,1740,1535.5,107.403725039441,4.90306603990249
"2010/2011",2011,2111,2005,127.838395824742,6.08846695680294
"2011/2012",2012,1925,1705,116.834635951098,5.88683096609328
"2012/2013",2013,1803,1545,116.411308258843,5.05136792338014
"1950/1951",1951,2394,2126.5,136.642327028352,4.42862501277123
"1951/1952",1952,1825,1679,117.855539542465,5.87272298518796
"1952/1953",1953,2052,2091,120.481229232032,4.25587265814198
"1953/1954",1954,2341,2125,128.802685145903,5.76981130354809
"1954/1955",1955,2284,1971,130.776519545807,5.41417451904436
"1955/1956",1956,1891,1653.5,113.207011446939,3.9332159862858
"1956/1957",1957,2621,2426,134.901350793813,5.87504715025249
"1957/1958",1958,2347,1848.5,124.061185554418,4.99429245295776
"1958/1959",1959,2527,2355,135.579057901543,6.57018864414883
"1959/1960",1960,2757,2385.5,131.418365966949,5.86408448772846
"1960/1961",1961,2219,2180.5,128.516903101633,6.84386788331464
"1961/1962",1962,1756,1436.5,114.246898748843,5.14653301559266
"1962/1963",1963,2127,2101,124.113741962119,3.75830191454657
"1963/1964",1964,2695,2135,129.566425766632,5.87455397106252
"1964/1965",1965,2070,1705,113.753267098658,4.24386794142917
"1965/1966",1966,1945,1711,115.368154559554,5.59665093006004
"1966/1967",1967,2232,1906,121.108844359834,5.0522641497752
"1967/1968",1968,1941,1797.5,119.303316731685,5.84420185906489
"1968/1969",1969,1871,1641,107.351001524709,5.50860847919775
"1969/1970",1970,2160,1700.5,118.112985585979,4.12167454793399
"1970/1971",1971,2455,2140,130.131079770109,5.46971697063308
"1971/1972",1972,2954,2615,140.890764824252,7.0013614576135
"1972/1973",1973,2228,1716.5,120.807814820379,4.70716981786602
"1973/1974",1974,3063,2314,140.054788385872,6.43476411887392
"1974/1975",1975,2651,2164,136.253627952097,5.23665093810667
"1975/1976",1976,2359,2030.5,125.039372125259,5.58523472870302
"1976/1977",1977,2320,2143,129.487466304236,6.01660375086204
"1977/1978",1978,2446,2134.5,129.735943133072,5.87591979174242
"1978/1979",1979,2324,1997,126.356630063265,5.48035376284816
"1979/1980",1980,2277,1801,123.851472917876,5.5208920071365
"1980/1981",1981,1682,1622.5,114.115034371829,4.89122641752562
"1981/1982",1982,2490,2284,133.951461683511,4.77228774093882
"1982/1983",1983,2302,2229,130.003336904384,6.31169808388881
"1983/1984",1984,2116,2006.5,123.664439950716,4.77568075618763
"1984/1985",1985,2271,1898.5,118.719580985853,5.46382074434978
"1985/1986",1986,2103,1809,120.342370966838,4.80363207986086
"1986/1987",1987,2198,2043.5,122.782106510562,5.18787735429118
"1987/1988",1988,2378,2018.5,125.948294624298,6.40692485118189
"1988/1989",1989,2830,2690.5,143.443019565788,7.34153296653058
"1989/1990",1990,2589,2227.5,128.555293303641,7.29492919398735
"1990/1991",1991,2297,2010,127.722398111538,5.59294809995412
"1991/1992",1992,2714,2352,138.925378370004,5.50401407324145
"1992/1993",1993,2369,2253.5,131.014482568726,6.091132051083
"1993/1994",1994,2673,2584,136.516034874781,5.84474054715631
"1994/1995",1995,2173,1834,123.044116671702,6.11424525811355
"1995/1996",1996,2275,2081,125.739921424235,5.83192486403414
"1996/1997",1997,2845,2429.5,137.480653422924,6.38849053500255
"1997/1998",1998,2355,2191,124.439978219156,6.62735845419174
"1998/1999",1999,2242,2048,126.728950694306,5.06294811180055
"1999/2000",2000,2557,2330.5,131.242263003752,5.63161970419206
"2000/2001",2001,2148,1877,118.509805700175,6.75214618725157
"2001/2002",2002,2911,2898,144.552457542777,6.64808958580384
"2002/2003",2003,2291,2233.5,129.244058196675,6.19063676584002
"2003/2004",2004,2006,1826.5,121.930432019542,5.95901406307141
"2004/2005",2005,1484,1772.5,108.855739179365,5.8019103594344
"2005/2006",2006,1890,1904,122.816396996873,5.18834905239384
"2006/2007",2007,2493,2169,129.194517012603,8.9792451940758
"2007/2008",2008,2576,2235.5,137.798050595017,5.8988027968116
"2008/2009",2009,2037,1843.5,122.341019516263,5.53216979942583
"2009/2010",2010,1855,1717,114.258720865552,4.90306603990249
"2010/2011",2011,2272,2165,130.29008036166,6.08846695680294
"2011/2012",2012,2129,1911,122.042860466176,5.88683096609328
"2012/2013",2013,1951,1735.5,119.814638605935,5.05136792338014
"1950/1951",1951,2677,2400.5,140.493661852777,4.42862501277123
"1951/1952",1952,1973,1841,123.552628025795,5.87272298518796
"1952/1953",1953,2053,2221.5,119.968993174748,4.25587265814198
"1953/1954",1954,2473,2381,131.902186357096,5.76981130354809
"1954/1955",1955,2508,2236,133.893239787176,5.41417451904436
"1955/1956",1956,2083,1853,118.921349672888,3.9332159862858
"1956/1957",1957,2668,2646.5,140.450022566961,5.87504715025249
"1957/1958",1958,2565,2191.5,129.321876793402,4.99429245295776
"1958/1959",1959,2595,2587.5,138.879134549682,6.57018864414883
"1959/1960",1960,2886,2730.5,133.790923408086,5.86408448772846
"1960/1961",1961,2254,2330,133.741284246105,6.84386788331464
"1961/1962",1962,2000,1635.5,120.983508950584,5.14653301559266
"1962/1963",1963,2146,2271.5,128.565847010016,3.75830191454657
"1963/1964",1964,2802,2532,135.790766251894,5.87455397106252
"1964/1965",1965,2268,1951,119.210230624874,4.24386794142917
"1965/1966",1966,2091,1898.5,120.758705136532,5.59665093006004
"1966/1967",1967,2403,2145,127.21776033046,5.0522641497752
"1967/1968",1968,2122,1906,123.013507207359,5.84420185906489
"1968/1969",1969,2032,1802.5,112.450381907714,5.50860847919775
"1969/1970",1970,2368,1990.5,125.32590032503,4.12167454793399
"1970/1971",1971,2532,2374.5,131.531761077178,5.46971697063308
"1971/1972",1972,3091,2950,146.154143227194,7.0013614576135
"1972/1973",1973,2442,2054.5,128.533257225593,4.70716981786602
"1973/1974",1974,3327,2800.5,145.060083919289,6.43476411887392
"1974/1975",1975,2905,2494,140.531097088899,5.23665093810667
"1975/1976",1976,2516,2309,129.460956612852,5.58523472870302
"1976/1977",1977,2388,2340,132.596140359767,6.01660375086204
"1977/1978",1978,2562,2408,132.271290801804,5.87591979174242
"1978/1979",1979,2546,2263,130.195197864279,5.48035376284816
"1979/1980",1980,2559,2128,132.745467219595,5.5208920071365
"1980/1981",1981,1821,1709.5,120.826756047494,4.89122641752562
"1981/1982",1982,2613,2558,140.038553115083,4.77228774093882
"1982/1983",1983,2337,2424.5,133.913799273502,6.31169808388881
"1983/1984",1984,2211,2194,129.312043047282,4.77568075618763
"1984/1985",1985,2349,2175.5,123.416249842491,5.46382074434978
"1985/1986",1986,2232,2043,125.080958692094,4.80363207986086
"1986/1987",1987,2267,2253.5,128.355646364151,5.18787735429118
"1987/1988",1988,2541,2273.5,128.967624732774,6.40692485118189
"1988/1989",1989,2827,2936.5,144.588178164432,7.34153296653058
"1989/1990",1990,2642,2470.5,133.086041372838,7.29492919398735
"1990/1991",1991,2443,2290.5,135.171529516179,5.59294809995412
"1991/1992",1992,2945,2685.5,144.219840391878,5.50401407324145
"1992/1993",1993,2413,2461.5,135.293259043984,6.091132051083
"1993/1994",1994,2688,2765.5,139.99557248754,5.84474054715631
"1994/1995",1995,2327,2068.5,124.041159540889,6.11424525811355
"1995/1996",1996,2378,2312,132.478843450719,5.83192486403414
"1996/1997",1997,2951,2763.5,140.708682409499,6.38849053500255
"1997/1998",1998,2422,2415,130.637708492832,6.62735845419174
"1998/1999",1999,2372,2275.5,132.408483178351,5.06294811180055
"1999/2000",2000,2686,2564,133.704031553514,5.63161970419206
"2000/2001",2001,2365,2075.5,121.571085908477,6.75214618725157
"2001/2002",2002,2838,3121,148.812176853215,6.64808958580384
"2002/2003",2003,2292,2394.5,135.315306436367,6.19063676584002
"2003/2004",2004,2157,1978.5,122.920424529797,5.95901406307141
"2004/2005",2005,1551,1759.5,110.472256313623,5.8019103594344
"2005/2006",2006,1998,1992,125.49843593998,5.18834905239384
"2006/2007",2007,2660,2390.5,129.538351692415,8.9792451940758
"2007/2008",2008,2708,2528,140.189188918234,5.8988027968116
"2008/2009",2009,2139,2004,127.791826197307,5.53216979942583
"2009/2010",2010,1904,1877.5,117.4914566919,4.90306603990249
"2010/2011",2011,2286,2287.5,131.14519059659,6.08846695680294
"2011/2012",2012,2153,2102,124.482673829023,5.88683096609328
"2012/2013",2013,2126,1941,125.430777329788,5.05136792338014
"1950/1951",1951,2852,2663.5,142.08504355839,4.42862501277123
"1951/1952",1952,2111,1994.5,127.361947913057,5.87272298518796
"1952/1953",1953,1936,2291,119.648361776424,4.25587265814198
"1953/1954",1954,2436,2568.5,135.654998661746,5.76981130354809
"1954/1955",1955,2585,2455.5,137.352439792146,5.41417451904436
"1955/1956",1956,2222,2057.5,124.494359469461,3.9332159862858
"1956/1957",1957,2598,2800,140.078520720469,5.87504715025249
"1957/1958",1958,2676,2500.5,133.198414420119,4.99429245295776
"1958/1959",1959,2610,2730.5,139.915514210309,6.57018864414883
"1959/1960",1960,2885,2973,141.651442787866,5.86408448772846
"1960/1961",1961,2226,2387.5,132.93485028212,6.84386788331464
"1961/1962",1962,2195,1865,123.736044241476,5.14653301559266
"1962/1963",1963,2106,2402.5,129.063860990158,3.75830191454657
"1963/1964",1964,2891,2817.5,140.066748131187,5.87455397106252
"1964/1965",1965,2384,2176.5,126.054185061881,4.24386794142917
"1965/1966",1966,2223,2082,123.368842639974,5.59665093006004
"1966/1967",1967,2444,2337,126.779814142643,5.0522641497752
"1967/1968",1968,2253,2066,125.816717631181,5.84420185906489
"1968/1969",1969,2146,1994,116.194125843065,5.50860847919775
"1969/1970",1970,2419,2282.5,131.047355033338,4.12167454793399
"1970/1971",1971,2452,2561,132.840054642353,5.46971697063308
"1971/1972",1972,3042,3207,148.912167985661,7.0013614576135
"1972/1973",1973,2660,2386,134.860656893917,4.70716981786602
"1973/1974",1974,3491,3253,149.777561439552,6.43476411887392
"1974/1975",1975,3055,2794,145.230626430038,5.23665093810667
"1975/1976",1976,2561,2522.5,130.96874368008,5.58523472870302
"1976/1977",1977,2357,2476,134.638751805665,6.01660375086204
"1977/1978",1978,2618,2654.5,136.955480581593,5.87591979174242
"1978/1979",1979,2725,2505,134.086514100029,5.48035376284816
"1979/1980",1980,2740,2460.5,137.049557913869,5.5208920071365
"1980/1981",1981,1929,1828.5,123.419374187385,4.89122641752562
"1981/1982",1982,2738,2789,144.097306155279,4.77228774093882
"1982/1983",1983,2344,2543,133.145339074239,6.31169808388881
"1983/1984",1984,2218,2339.5,132.671087731153,4.77568075618763
"1984/1985",1985,2362,2370.5,127.265956586859,5.46382074434978
"1985/1986",1986,2337,2272.5,127.581092625503,4.80363207986086
"1986/1987",1987,2314,2376,130.815271027668,5.18787735429118
"1987/1988",1988,2650,2505.5,134.486226492976,6.40692485118189
"1988/1989",1989,2708,3083,145.126890116495,7.34153296653058
"1989/1990",1990,2635,2688.5,136.063597223747,7.29492919398735
"1990/1991",1991,2514,2509.5,136.239092476744,5.59294809995412
"1991/1992",1992,3077,2971,147.875978358703,5.50401407324145
"1992/1993",1993,2451,2576,132.769339007206,6.091132051083
"1993/1994",1994,2582,2876,142.065690340573,5.84474054715631
"1994/1995",1995,2424,2274,127.76891905468,6.11424525811355
"1995/1996",1996,2439,2493,134.061163471285,5.83192486403414
"1996/1997",1997,2965,2990.5,144.770973112588,6.38849053500255
"1997/1998",1998,2416,2574.5,135.084429675945,6.62735845419174
"1998/1999",1999,2452,2461,134.700662553511,5.06294811180055
"1999/2000",2000,2664,2763.5,138.130006356266,5.63161970419206
"2000/2001",2001,2428,2270,122.03243360242,6.75214618725157
"2001/2002",2002,2674,3241,151.324892946309,6.64808958580384
"2002/2003",2003,2273,2520.5,138.389974866016,6.19063676584002
"2003/2004",2004,2263,2126,123.105063603056,5.95901406307141
"2004/2005",2005,1663,1730,108.372748069158,5.8019103594344
"2005/2006",2006,2117,2082.5,127.509308725353,5.18834905239384
"2006/2007",2007,2644,2596,132.865378620754,8.9792451940758
"2007/2008",2008,2773,2768.5,143.73288835416,5.8988027968116
"2008/2009",2009,2265,2173.5,130.383280177056,5.53216979942583
"2009/2010",2010,2009,2008.5,121.444867644065,4.90306603990249
"2010/2011",2011,2347,2393,131.344978556162,6.08846695680294
"2011/2012",2012,2313,2247.5,126.611476826342,5.88683096609328
"2012/2013",2013,2269,2122.5,126.17062067693,5.05136792338014
"1950/1951",1951,2816,2897,143.613444277931,4.42862501277123
"1951/1952",1952,2237,2152.5,128.135267174053,5.87272298518796
"1952/1953",1953,1862,2205,119.95745868786,4.25587265814198
"1953/1954",1954,2334,2716.5,135.758493441953,5.76981130354809
"1954/1955",1955,2588,2645.5,140.355719581738,5.41417451904436
"1955/1956",1956,2275,2265,128.080651132281,3.9332159862858
"1956/1957",1957,2435,2849,137.626166559244,5.87504715025249
"1957/1958",1958,2662,2709.5,137.598611425595,4.99429245295776
"1958/1959",1959,2482,2801.5,141.589824716186,6.57018864414883
"1959/1960",1960,2709,3104,142.953220186246,5.86408448772846
"1960/1961",1961,2132,2400.5,132.597028017249,6.84386788331464
"1961/1962",1962,2376,2064.5,128.034282010328,5.14653301559266
"1962/1963",1963,1980,2433,128.222565291869,3.75830191454657
"1963/1964",1964,2764,2983,142.139688988703,5.87455397106252
"1964/1965",1965,2460,2378,130.431588521096,4.24386794142917
"1965/1966",1966,2311,2186.5,123.076623505735,5.59665093006004
"1966/1967",1967,2438,2473.5,126.592840274973,5.0522641497752
"1967/1968",1968,2362,2205,123.408887689367,5.84420185906489
"1968/1969",1969,2171,2132.5,119.200750923513,5.50860847919775
"1969/1970",1970,2501,2484,135.419689679841,4.12167454793399
"1970/1971",1971,2399,2651.5,130.772326169552,5.46971697063308
"1971/1972",1972,2845,3331,152.180149090013,7.0013614576135
"1972/1973",1973,2798,2650,139.205509259617,4.70716981786602
"1973/1974",1974,3456,3583,152.213443419949,6.43476411887392
"1974/1975",1975,3043,3090.5,146.861202787922,5.23665093810667
"1975/1976",1976,2574,2639.5,132.16904513354,5.58523472870302
"1976/1977",1977,2326,2537.5,131.539853628189,6.01660375086204
"1977/1978",1978,2555,2790,140.485077314884,5.87591979174242
"1978/1979",1979,2736,2729,134.916389883688,5.48035376284816
"1979/1980",1980,2812,2744.5,143.021433125877,5.5208920071365
"1980/1981",1981,1965,1945,124.954720081579,4.89122641752562
"1981/1982",1982,2672,2943.5,145.153826205527,4.77228774093882
"1982/1983",1983,2310,2588.5,134.534237029281,6.31169808388881
"1983/1984",1984,2235,2438.5,134.556672632761,4.77568075618763
"1984/1985",1985,2276,2445.5,130.314694140082,5.46382074434978
"1985/1986",1986,2322,2419,129.431632061176,4.80363207986086
"1986/1987",1987,2277,2453,131.757812915233,5.18787735429118
"1987/1988",1988,2665,2678.5,136.358972040394,6.40692485118189
"1988/1989",1989,2533,3086,142.330428328946,7.34153296653058
"1989/1990",1990,2522,2752,134.874703206192,7.29492919398735
"1990/1991",1991,2508,2675,138.230445128747,5.59294809995412
"1991/1992",1992,2990,3261,148.538994649616,5.50401407324145
"1992/1993",1993,2310,2637.5,134.8148950412,6.091132051083
"1993/1994",1994,2344,2890,140.272653715253,5.84474054715631
"1994/1995",1995,2427,2382,127.917284307793,6.11424525811355
"1995/1996",1996,2429,2609.5,135.784343757741,5.83192486403414
"1996/1997",1997,2857,3129,145.366067070783,6.38849053500255
"1997/1998",1998,2343,2668,139.725977566521,6.62735845419174
"1998/1999",1999,2509,2600,132.397057224792,5.06294811180055
"1999/2000",2000,2573,2868.5,139.152776440634,5.63161970419206
"2000/2001",2001,2436,2385,125.39673991139,6.75214618725157
"2001/2002",2002,2426,3208.5,149.436818530009,6.64808958580384
"2002/2003",2003,2181,2549,135.254802268412,6.19063676584002
"2003/2004",2004,2321,2250,121.736065125627,5.95901406307141
"2004/2005",2005,1677,1739,111.034252919592,5.8019103594344
"2005/2006",2006,2135,2130,125.510471511265,5.18834905239384
"2006/2007",2007,2590,2705.5,132.482488901515,8.9792451940758
"2007/2008",2008,2696,2891.5,144.239838486462,5.8988027968116
"2008/2009",2009,2273,2289,131.695954248453,5.53216979942583
"2009/2010",2010,2044,2054.5,127.36314801763,4.90306603990249
"2010/2011",2011,2269,2410.5,127.271243667896,6.08846695680294
"2011/2012",2012,2280,2347,127.618959265461,5.88683096609328
"2012/2013",2013,2313,2256.5,126.003277486667,5.05136792338014
